"pt2_part","pt2_desc1","pt2_desc2","pt2_um","pt2_prod_line","pt2_part_type","pt2_status","pt2_domain","pt2_bulk","pt2_blk_enduse","pt2_macost","pt2_rmcost","pt2_rdcost","pt2_ohcost","pt2_ovcost","pt2_sucost","pt2_lbcost","pt2__dec01","pt2_mfg_part","pt2_cst_mat","pt2_cst_ovh","pt2_cst_oth","pt2_created","pt2_updated","pt2_cst_tot","pt2_cst_VMM","pt2_sta","pt2_pr","pt2_lot_size","pt2_alt_um1","pt2_conv1","pt2_shelf","pt2_char#1","pt2_char#2","pt2_char#3","pt2_char#4","pt2_deci#1","pt2_deci#2","pt2_deci#3","pt2_deci#4","pt2_color_code"
"000000000002160448","CQ3020 20LTR P/L CHARTEK B 일반","","EA","","PACK","AR","KOR","","",3170,0,0,0,0,0,0,0,"CQ3020",3170000,0,0,?,26/04/24,3170000,3170000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160449","CQ7020 C-2218- B 20LT Lined can","","EA","","PACK","AR","KOR","","",2850,0,0,0,0,0,0,0,"CQ7020",2850000,0,0,?,26/04/24,2850000,2850000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160450","CQ3005 5LT EAA820","","EA","","PACK","AR","KOR","","",3150,0,0,0,0,0,0,0,"CT2020",3150000,0,0,?,26/04/24,3150000,3150000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160451","CQ1018 18LT THINNER FISH SYMBOL","","EA","","PACK","AR","KOR","","",3300,0,0,0,0,0,0,0,"CT4020",3300000,0,0,?,26/04/24,3300000,3300000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160452","CT7020 20LTR   P/L","","EA","","PACK","AR","KOR","","",3150,0,0,0,0,0,0,0,"CT7020",3150000,0,0,?,26/04/24,3150000,3150000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160453","CT9020 20LT P/L 고체","","EA","","PACK","AR","KOR","","",4900,0,0,0,0,0,0,0,"CT9020",4900000,0,0,?,26/04/24,4900000,4900000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160454","KR-COM1 Feedstock COM 130x130","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-COM1",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160455","KR-COM2 Feedstock COM 130x95","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-COM2",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160456","KR-H105A Feedstock  GHS 0Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H105A",0,0,0,?,26/04/24,0,0,"","",0,"L",1,?,"","","","",0,0,0,0,""
"000000000002160457","KR-H105B Feedstock  GHS 1Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H105B",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160458","KR-H105C Feedstock  GHS 2Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H105C",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160459","KR-H105D Feedstock  GHS 3Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H105D",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160460","KR-H105E Feedstock  GHS 4Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H105E",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160461","KR-H105F Feedstock  GHS 5Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H105F",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160462","KR-H135A Feedstock  GHS 0Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H135A",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160463","KR-H135B Feedstock  GHS 1Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H135B",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160464","KR-H135C Feedstock  GHS 2Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H135C",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160465","KR-H135D Feedstock  GHS 3Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H135D",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160466","KR-H135E Feedstock  GHS 4Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H135E",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160467","KR-H135F Feedstock  GHS 5Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H135F",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160468","KR-H155A Feedstock  GHS 0Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H155A",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160469","KR-H155B Feedstock  GHS 1Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H155B",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160470","KR-H155C Feedstock  GHS 2Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H155C",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160471","KR-H155D Feedstock  GHS 3Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H155D",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160472","KR-H155E Feedstock  GHS 4Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H155E",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160473","KR-H155F Feedstock  GHS 5Diamond","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR-H155F",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160474","KR_COM_1PACK Commercial 1Pack","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_COM_1PACK",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160475","KR_COM_2PACKA Commercial 2PackA","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_COM_2PACKA",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160476","KR_COM_2PACKB Commercial 2Pack Part B","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_COM_2PACKB",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160477","KR_COM_AF Commercial Antifouling","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_COM_AF",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160478","KR_HS_H105 GHS label 155x105","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_HS_H105",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160479","KR_HS_H135 GHS label 135x135","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_HS_H135",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160480","KR_HS_H155 GHS label 155x155","","EA","","PACK","AL","KOR","","",0,0,0,0,0,0,0,0,"KR_HS_H155",1,0,0,?,26/04/24,1,0,"KA","V",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160660","18 LTR B","","EA","","PACK","AR","KOR","","",1560,0,0,0,0,0,0,0,"CQ0018",1560000,0,0,?,26/04/24,1560000,1560000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000002160661","4LT Round Lined Can","","EA","","PACK","AR","KOR","","",1280,0,0,0,0,0,0,0,"CQ3004",1280000,0,0,?,26/04/24,1280000,1280000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000004332410","Y299/KH5325/UF INCA 323 (FELLING)","INCA323(FELLING)","KG","","SEFI","AR","KOR","","",0,2533,0,64,0,0,0,0,"KH5325",0,0,0,?,26/06/10,252200,252200,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004332411","Y299/KH6991/UF INCA 324-75XB","","KG","","SEFI","AR","KOR","","",0,3695,0,93,0,0,0,0,"KH6991",42624,103839,0,?,26/06/10,599517,601642,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004332412","Y299/KH8209/UF INCA 460 FELLING","","KG","","SEFI","AR","KOR","","",0,5797,0,203,0,0,0,0,"KH8209",0,0,0,?,26/06/10,1065300,1065300,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004332889","2A422 190KG Y299/RC0968/UF ACS1026","ACS-1026 TYPE","KG","","SEFI","AR","KOR","","",0,4410,0,67,0,0,0,0,"RC0968",0,0,0,?,26/06/10,755700,755700,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004332893","2A284 190KG Y299/RC3710/UF ACRYLIC COPP","BRADCAR 400","KG","","SEFI","AR","KOR","","",0,5394,0,81,0,0,0,0,"RC3710",0,0,0,?,26/06/10,667119,667119,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347152","M299/302120/KC CT 7 MEDIUM GREY PTA","MEDIUM GREY PART A","KG","","SEFI","D","KOR","","",0,4283.42,0,47,333.69,0,0,0,"302120",7384491,547950,0,?,26/06/10,7970180,7589031,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347153","M299/302130/KC CHARTEK 7 PART B","PART B","KG","","SEFI","AB","KOR","","",0,5849.3,0,118.86,333.69,0,0,0,"302130",8892137,547950,0,?,26/06/10,9476183,9245697,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347154","M299/AAA046/KC IG 345 PART B","PART B","LT","","SEFI","AB","KOR","","",0,2141.68,0,0,104.34,0,0,0,"AAA046",7321024,425857,0,?,26/06/10,7793754,6443516,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347155","M299/AAA11K/KC IG 345 LIGHT BASE PTA","LIGHT BASE PART A","LT","","SEFI","AB","KOR","","",0,2303.43,0,5.48,336.33,0,0,0,"AAA11K",7205998,1584748,0,?,26/06/10,8892631,7966329,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347156","M299/AAA44K/KC IG 345 DEEP BASE PTA","DEEP BASE PART A","LT","","SEFI","AB","KOR","","",0,1805.81,0,0,388.7,0,0,0,"AAA44K",12696730,1584748,0,?,26/06/10,14506280,12491972,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347157","M299/AAA906/KC IG 345 ALUMINIUM PTA","RAL9006 ALUMINIUM PTA","LT","","SEFI","AB","KOR","","",0,2377.74,0,0,344.97,0,0,0,"AAA906",187319,564286,0,?,26/06/10,754176,731200,"KA","S",1,"",0,0,"","","","",0,0,0,0,""
"000000000004347158","M299/AAB000/KC IG 345 WHITE PTA","WHITE PART A","LT","","SEFI","AB","KOR","","",0,2132.18,0,3.84,660.37,0,0,0,"AAB000",449037,564286,0,?,26/06/10,1020566,961349,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347159","M299/AAB011/KC IG 345 SULFUR YELLOWPTA","RAL1016 SULFUR YELLOWPTA","LT","","SEFI","AB","KOR","","",0,4789.74,0,89.89,1402.26,0,0,0,"AAB011",13534536,451713,0,?,26/06/10,14016442,13654972,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347170","M299/AAB034/KC IG 345 OFF WHITE PTA","OFF WHITE PART A","LT","","SEFI","AB","KOR","","",0,2372.8,0,9.91,958.35,0,0,0,"AAB034",1851902,608849,0,?,26/06/10,2724123,2503102,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347171","M299/AAB04R/KC IG 345 DARK VIOLET PTA","DARK VIOLET PART A","LT","","SEFI","AB","KOR","","",0,2229.29,0,5.68,792.09,0,0,0,"AAB04R",1884664,463257,0,?,26/06/10,2376617,2145388,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347172","M299/AAB132/KC IG 345 TRAFF.YELLOW PTA","RAL1023 TRAFF.YELLOW PTA","LT","","SEFI","AB","KOR","","",0,5593.15,0,.54,5462.56,0,0,0,"AAB132",1128817,684265,0,?,26/06/10,1820431,1766739,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347173","M299/AAB147/KC IG 345 YELLOW PTA","YELLOW PART A","LT","","SEFI","AB","KOR","","",0,3854.61,0,4.15,14978.48,0,0,0,"AAB147",36534871,1747971,0,?,26/06/10,38637544,35397436,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347174","M299/AAB168/KC IG 345 SIGNALYELLOW PTA","RAL1003 SIGNALYELLOW PTA","LT","","SEFI","AB","KOR","","",0,5796.04,0,2.23,6445.55,0,0,0,"AAB168",3877968,430755,0,?,26/06/10,4337548,3816467,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347175","M299/AAB169/KC IG 345 GOLDEN YELLOW PT A","GOLDEN YELLOW PART A","LT","","SEFI","AB","KOR","","",0,6204.59,0,2.76,2996.05,0,0,0,"AAB169",3955903,429604,0,?,26/06/10,4414346,3885210,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347176","M299/AAB183/KC IG 345 GOLDEN YELLOW PT A","GOLDEN YELLOW PART A","LT","","SEFI","AB","KOR","","",0,7168.41,0,2.1,1378.06,0,0,0,"AAB183",4645576,422232,0,?,26/06/10,5096855,4480444,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347177","M299/AAB188/KC IG 345 RAL3015 PINK PT A","RAL3015 PINK PART A","LT","","SEFI","AB","KOR","","",0,2484.36,0,13.74,946.47,0,0,0,"AAB188",486026,443292,0,?,26/06/10,988716,933480,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347178","M299/AAB200/KC IG 345 YELLOW PTA","YELLOW PART A","LT","","SEFI","AB","KOR","","",0,7008.6,0,2.01,14978.48,0,0,0,"AAB200",1394830,684265,0,?,26/06/10,2086656,2017965,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347179","M299/AAB24E/KC IG 345 YELLOW PTA","YELLOW PART A","LT","","SEFI","AB","KOR","","",0,6248.08,0,4.09,5685.59,0,0,0,"AAB24E",1265705,684265,0,?,26/06/10,1957319,1884955,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347180","M299/AAB299/KC IG 345 TRAFFIC RED PT A","RAL3020 TRAFFIC RED PT A","LT","","SEFI","AB","KOR","","",0,5476.4,0,1.67,6415.14,0,0,0,"AAB299",3813155,422563,0,?,26/06/10,4264561,3731557,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347181","M299/AAB340/KC IG 345 PALE BLUE PTA","PALE BLUE PART A","LT","","SEFI","AB","KOR","","",0,3880.34,0,72.12,821.53,0,0,0,"AAB340",906477,440632,0,?,26/06/10,1354179,1308665,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347182","M299/AAB85U/KC IG 345 GREEN PTA","GREEN PART A","LT","","SEFI","AB","KOR","","",0,3857.9,0,71.48,821.23,0,0,0,"AAB85U",1162286,440810,0,?,26/06/10,1610166,1560401,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347183","M299/AAB898/KC IG 345 LIGHT BLUE PT A","RAL5012 LIGHT BLUE PT A","LT","","SEFI","AB","KOR","","",0,3828.1,0,69.99,825.48,0,0,0,"AAB898",892394,441355,0,?,26/06/10,1340932,1293590,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347184","M299/AAB915/KC IG 345 SKY BLUE PTA","RAL5015 SKY BLUE PART A","LT","","SEFI","AB","KOR","","",0,3535.1,0,61.28,832.67,0,0,0,"AAB915",827951,441231,0,?,26/06/10,1282467,1234595,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347185","M299/AAB953/KC IG 345 SIGNAL BLUE PT A","RAL5005 SIGNAL BLUE PT A","LT","","SEFI","AB","KOR","","",0,3374.05,0,56.92,821.08,0,0,0,"AAB953",825541,441840,0,?,26/06/10,1274451,1225234,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347186","M299/AAC018/KC IG 345 RAL9001 CREAM PTA","RAL9001 CREAM PART A","LT","","SEFI","AB","KOR","","",0,2137.58,0,3.84,228.8,0,0,0,"AAC018",843599,696132,0,?,26/06/10,1553921,1449918,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347187","M299/AAC152/KC IG 345 YELLOW PTA","YELLOW PART A","LT","","SEFI","AB","KOR","","",0,5011.86,0,2.64,785.7,0,0,0,"AAC152",516726,684265,0,?,26/06/10,1204553,1166265,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347188","M299/AAC47R/KC IG 345 BLUE PTA","BLUE PART A","LT","","SEFI","AB","KOR","","",0,3888.85,0,72.41,821.24,0,0,0,"AAC47R",909740,440623,0,?,26/06/10,1357433,1311985,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347189","M299/AAC633/KC IG 345 BLUE PT A","RAL5009 AZURE BLUE PT A","LT","","SEFI","AB","KOR","","",0,3492.28,0,60.43,821.46,0,0,0,"AAC633",826187,441453,0,?,26/06/10,1274710,1226337,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347190","M299/AAC64E/KC IG 345 BLUE PTA","BLUE PART A","LT","","SEFI","AB","KOR","","",0,3623.31,0,64.33,821.9,0,0,0,"AAC64E",836569,441206,0,?,26/06/10,1284845,1237146,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347191","M299/AAC866/KC IG 345 BLUE PTA","BLUE PART A","LT","","SEFI","AB","KOR","","",0,3801.1,0,69.73,821.51,0,0,0,"AAC866",878679,440826,0,?,26/06/10,1326575,1280268,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347192","M299/AAC919/KC IG 345 BLUE PTA","BLUE PART A","LT","","SEFI","AB","KOR","","",0,3408.79,0,57.91,821.48,0,0,0,"AAC919",829167,441754,0,?,26/06/10,1277991,1229007,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347193","M299/AAC922/KC IG 345 ULTRAMARBLUE PTA","RAL5002 ULTRAMARBLUE PTA","LT","","SEFI","AB","KOR","","",0,3574.59,0,62.86,821.71,0,0,0,"AAC922",851203,441815,0,?,26/06/10,1300088,1251271,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347194","M299/AAC924/KC IG 345 NIGHT BLUE PT A","RAL5022 NIGHT BLUE PT A","LT","","SEFI","AB","KOR","","",0,3670.71,0,65.76,821.58,0,0,0,"AAC924",863789,442014,0,?,26/06/10,1312873,1263795,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347195","M299/AAC938/KC IG 345 GENTIAN BLUE PTA","RAL5010 GENTIAN BLUE PTA","LT","","SEFI","AB","KOR","","",0,3319.92,0,55.23,821.51,0,0,0,"AAC938",841244,441948,0,?,26/06/10,1290262,1241027,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347196","M299/AAD001/KC IG 345 OFF WHITE PTA","OFF WHITE PART A","LT","","SEFI","AB","KOR","","",0,3015.17,0,11.1,228.8,0,0,0,"AAD001",24115803,5611688,0,?,26/06/10,30084595,27391828,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347197","INTERGARD 345","LIGHT IVORY PART A","LT","","SEFI","AB","KOR","","",0,2250.44,0,5.41,1459.89,0,0,0,"AAD087",0,0,0,?,?,0,0,"","",0,"",0,0,"","","","",0,0,0,0,""
"000000000004347198","M299/AAD201/KC IG 345 DAFF.YELLOW PTA","RAL1007 DAFF.YELLOW PTA","LT","","SEFI","AB","KOR","","",0,4922.23,0,1.97,6453.37,0,0,0,"AAD201",3403863,439578,0,?,26/06/10,3872488,3417494,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347199","M299/AAD360/KC IG 345 BLUE GREEN PTA","BLUE GREEN PART A","LT","","SEFI","AB","KOR","","",0,2122.67,0,5.07,228.8,0,0,0,"AAD360",22974130,1747971,0,?,26/06/10,25076661,21961851,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347200","M299/AAD541/KC IG 345 ELFIN GREEN PTA","ELFIN GREEN PART A","LT","","SEFI","AB","KOR","","",0,3913.23,0,73.1,821.44,0,0,0,"AAD541",2288816,441403,0,?,26/06/10,2737289,2688437,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347201","M299/AAD704/KC IG 345 LIGHT GREY PT A","RAL7035 LIGHT GREY PT A","LT","","SEFI","AB","KOR","","",0,2392.9,0,10.66,954.72,0,0,0,"AAD704",23275525,1747971,0,?,26/06/10,25385585,22646231,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347202","M299/AAD921/KC IG 345 BLUE PTA","BLUE PART A","LT","","SEFI","AB","KOR","","",0,3442.92,0,58.45,834.18,0,0,0,"AAD921",810205,441580,0,?,26/06/10,1266068,1217203,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347203","M299/AAE017/KC IG 345 GREY WHITE PT A","RAL9002 GREY WHITE PT A","LT","","SEFI","AB","KOR","","",0,2141.66,0,5.56,288.27,0,0,0,"AAE017",23326250,1747971,0,?,26/06/10,25428781,22676020,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347204","M299/AAE019/KC IG 345 OYSTER WHITE PTA","RAL1013 OYSTER WHITE PTA","LT","","SEFI","AB","KOR","","",0,2252.2,0,5.58,1460.53,0,0,0,"AAE019",1931713,480850,0,?,26/06/10,2442798,2205022,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347205","M299/AAE055/KC IG 345 RAL1014 IVORY PTA","RAL1014 IVORY PART A","LT","","SEFI","AB","KOR","","",0,2501.54,0,14.75,934.16,0,0,0,"AAE055",496404,443279,0,?,26/06/10,992252,937402,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347206","M299/AAE067/KC IG 345 YELLOW PTA","YELLOW PART A","LT","","SEFI","AB","KOR","","",0,7621.12,0,2.68,22412.79,0,0,0,"AAE067",1521738,684265,0,?,26/06/10,2213564,2147066,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347207","M299/AAE143/KC IG 345 BUFF PTA","BUFF PART A","LT","","SEFI","AB","KOR","","",0,2507.71,0,5.66,907.59,0,0,0,"AAE143",2086926,456215,0,?,26/06/10,2572088,2300815,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347208","M299/AAE322/KC IG 345 PASTEL GREEN PTA","RAL6019 PASTEL GREEN PTA","LT","","SEFI","AB","KOR","","",0,2452.18,0,12.88,943.88,0,0,0,"AAE322",521839,443282,0,?,26/06/10,1023061,968551,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347209","M299/AAE441/KC IG 345 LIGHT GREEN PT A","RAL6027 LIGHT GREEN PT A","LT","","SEFI","AB","KOR","","",0,2466.51,0,13.43,940.87,0,0,0,"AAE441",650237,443361,0,?,26/06/10,1150003,1097065,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347210","M299/AAE589/KC IG 345 EMERALDGREEN PTA","RAL6001 EMERALDGREEN PTA","LT","","SEFI","AB","KOR","","",0,3898.44,0,72.61,821.67,0,0,0,"AAE589",2537730,441666,0,?,26/06/10,2986466,2926469,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347211","M299/AAE832/KC IG 345 BLACK GRAPES PTA","BLACK GRAPES PART A","LT","","SEFI","AB","KOR","","",0,3876.99,0,72.02,821.48,0,0,0,"AAE832",866730,441260,0,?,26/06/10,1315060,1265305,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347212","M299/AAF000/KC IGARD 345 MIST GREY PT A","MIST GREY PART A","LT","","SEFI","AB","KOR","","",0,2404.38,0,11.15,951.18,0,0,0,"AAF000",472053,443279,0,?,26/06/10,977262,922083,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347213","M299/AAF191/KC IG 345 SALMON PINK PT A","SALMON PINK PART A","LT","","SEFI","AB","KOR","","",0,4066.66,0,77.72,821.26,0,0,0,"AAF191",1390012,440857,0,?,26/06/10,1837939,1790333,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347214","M299/AAF259/KC IG 345 RED ORANGE PT A","RAL2001 RED ORANGE PT A","LT","","SEFI","AB","KOR","","",0,5722.31,0,131.5,790.81,0,0,0,"AAF259",3299337,439989,0,?,26/06/10,3746396,3694808,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347215","M299/AAF287/KC IG 345 RAL3000 RED PTA","RAL3000 RED PART A","LT","","SEFI","AB","KOR","","",0,3223.42,0,2.07,6458.86,0,0,0,"AAF287",2452831,446420,0,?,26/06/10,2928102,2574994,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347216","M299/AAF321/KC IG 345 LIGHT GREEN PTA","LIGHT GREEN PART A","LT","","SEFI","AB","KOR","","",0,2114.13,0,2.87,407.22,0,0,0,"AAF321",676478,696132,0,?,26/06/10,1383981,1296555,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347217","M299/AAF526/KC IG 345 YELLOW GREEN PTA","RAL6018 YELLOW GREEN PTA","LT","","SEFI","AB","KOR","","",0,6741.35,0,2.76,1399.97,0,0,0,"AAF526",3661097,386703,0,?,25/02/05,4094146,4055824,"KA","S",800,"",0,0,"","","","",0,0,0,0,""
"000000000004347218","M299/AAF626/KC IG 345 MOSS GREEN PT A","RAL6005 MOSS GREEN PT A","LT","","SEFI","AB","KOR","","",0,4043.51,0,79.26,805.29,0,0,0,"AAF626",4082721,440829,0,?,26/06/10,4530620,4509720,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347219","M299/AAF684/KC IG 345 SURF GREY PTA","SURF GREY PART A","LT","","SEFI","AB","KOR","","",0,2433.16,0,12.37,942.46,0,0,0,"AAF684",483584,443333,0,?,26/06/10,984167,929032,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
"000000000004347220","M299/AAF685/KC IG 345 GREY PTA","GREY PART A","LT","","SEFI","AB","KOR","","",0,2157.75,0,3.86,555.91,0,0,0,"AAF685",6188683,1747971,0,?,26/06/10,8035165,7150926,"KA","S",100,"",0,0,"","","","",0,0,0,0,""
